Sample,Study 2,Convergence
1796,0.7309853434562683,Optimization terminated successfully.
1797,0.8001956969499586,Optimization terminated successfully.
1798,0.6432654261589046,Optimization terminated successfully.
1799,0.5349410176277157,Optimization terminated successfully.
1800,0.6574383735656733,Optimization terminated successfully.
1801,0.5838894721120594,Optimization terminated successfully.
1802,0.6743492126464841,Optimization terminated successfully.
1803,0.49433197900652853,Optimization terminated successfully.
1804,0.7111942291259761,Optimization terminated successfully.
1805,0.7264941692352294,Optimization terminated successfully.
1806,0.659284043312072,Optimization terminated successfully.
1807,0.5771179288625716,Optimization terminated successfully.
1808,0.6743093967437742,Optimization terminated successfully.
1809,0.6385734558105467,Optimization terminated successfully.
1810,0.5314934834837911,Optimization terminated successfully.
1811,0.6423045396804807,Optimization terminated successfully.
1812,0.5783634215593336,Optimization terminated successfully.
1813,0.7051851507276293,Optimization terminated successfully.
1814,0.6794025659561157,Optimization terminated successfully.
1815,0.6643889904022213,Optimization terminated successfully.
1816,0.6349607467651366,Optimization terminated successfully.
1817,0.5626607834361487,Optimization terminated successfully.
1818,0.61064338684082,Optimization terminated successfully.
1819,0.6103763334453104,Optimization terminated successfully.
1820,0.6409214138984676,Optimization terminated successfully.
1821,0.6716437578201289,Optimization terminated successfully.
1822,0.5421834826469418,Optimization terminated successfully.
1823,0.5478683948516843,Optimization terminated successfully.
1824,0.5976924687623975,Optimization terminated successfully.
1825,0.660841535776853,Optimization terminated successfully.
1826,0.6034252167679365,Optimization terminated successfully.
1827,0.6914330482599323,Optimization terminated successfully.
1828,0.6092942120507356,Optimization terminated successfully.
1829,0.7060855089686807,Optimization terminated successfully.
1830,0.6241445899009697,Optimization terminated successfully.
1831,0.750472521036863,Optimization terminated successfully.
1832,0.6368913650512693,Optimization terminated successfully.
1833,0.5445190429687494,Optimization terminated successfully.
1834,0.5799421191215515,Optimization terminated successfully.
1835,0.6280617870390413,Optimization terminated successfully.
1836,0.6237750068306919,Optimization terminated successfully.
1837,0.6117320537567135,Optimization terminated successfully.
1838,0.6824604630470272,Optimization terminated successfully.
1839,0.713325594458729,Optimization terminated successfully.
1840,0.5182399749755853,Optimization terminated successfully.
1841,0.5815583467483517,Optimization terminated successfully.
1842,0.6223913252353664,Optimization terminated successfully.
1843,0.5030427992343901,Optimization terminated successfully.
1844,0.6031186282620179,Optimization terminated successfully.
1845,0.8507125854492186,Optimization terminated successfully.
1846,0.6423007247969504,Optimization terminated successfully.
1847,0.6850544899702069,Optimization terminated successfully.
1848,0.7076803207397455,Optimization terminated successfully.
1849,0.5750429153325962,Optimization terminated successfully.
1850,0.6212747693061822,Optimization terminated successfully.
1851,0.5816846847534176,Optimization terminated successfully.
1852,0.6281868040561671,Optimization terminated successfully.
1853,0.6729587789624921,Optimization terminated successfully.
1854,0.697081136703491,Optimization terminated successfully.
1855,0.605069828033447,Optimization terminated successfully.
1856,0.8139136314392086,Optimization terminated successfully.
1857,0.6432981967926021,Optimization terminated successfully.
1858,0.6173588722944254,Optimization terminated successfully.
1859,0.6269574522972104,Optimization terminated successfully.
1860,0.6596629127860066,Optimization terminated successfully.
1861,0.72081345282495,Optimization terminated successfully.
1862,0.6458447933197019,Optimization terminated successfully.
1863,0.5558416128158564,Optimization terminated successfully.
1864,0.5997961997985839,Optimization terminated successfully.
1865,0.7489502146840092,Optimization terminated successfully.
1866,0.5890578206628557,Optimization terminated successfully.
1867,0.7256250619888307,Optimization terminated successfully.
1868,0.6814180314540857,Optimization terminated successfully.
1869,0.49766959995031324,Optimization terminated successfully.
1870,0.5696936607360834,Optimization terminated successfully.
1871,0.6595882892608638,Optimization terminated successfully.
1872,0.5789282798767086,Optimization terminated successfully.
1873,0.7025619003921741,Optimization terminated successfully.
1874,0.6752075672149656,Optimization terminated successfully.
1875,0.4947664380073543,Optimization terminated successfully.
1876,0.6579871669411655,Optimization terminated successfully.
1877,0.5727764964103693,Optimization terminated successfully.
1878,0.689328110218048,Optimization terminated successfully.
1879,0.5520272850990295,Optimization terminated successfully.
1880,0.7470536470413209,Optimization terminated successfully.
1881,0.6088305950164792,Optimization terminated successfully.
1882,0.6517842710018156,Optimization terminated successfully.
1883,0.632287490367889,Optimization terminated successfully.
1884,0.6094323158264157,Optimization terminated successfully.
1885,0.6484903693199153,Optimization terminated successfully.
1886,0.5735767126083372,Optimization terminated successfully.
1887,0.7900619982741771,Optimization terminated successfully.
1888,0.536771586537361,Optimization terminated successfully.
1889,0.6211198806762694,Optimization terminated successfully.
1890,0.6516553818248209,Optimization terminated successfully.
1891,0.6169566154479977,Optimization terminated successfully.
1892,0.7099120847880838,Optimization terminated successfully.
1893,0.5360810697078698,Optimization terminated successfully.
1894,0.6105301737785336,Optimization terminated successfully.
1895,0.5811552943661803,Optimization terminated successfully.
1896,0.5235736489295957,Optimization terminated successfully.
1897,0.691128922253847,Optimization terminated successfully.
1898,0.7278125770390034,Optimization terminated successfully.
1899,0.6639528028666974,Optimization terminated successfully.
1900,0.6108282208442684,Optimization terminated successfully.
1901,0.5708867788314818,Optimization terminated successfully.
1902,0.5751906424760815,Optimization terminated successfully.
1903,0.5298388421535488,Optimization terminated successfully.
1904,0.657776356488466,Optimization terminated successfully.
1905,0.543648740649223,Optimization terminated successfully.
1906,0.6719458162784574,Optimization terminated successfully.
1907,0.6528842806816098,Optimization terminated successfully.
1908,0.6420215725898741,Optimization terminated successfully.
1909,0.6770174026489255,Optimization terminated successfully.
1910,0.6385030031204223,Optimization terminated successfully.
1911,0.5993766546249388,Optimization terminated successfully.
1912,0.6099015235900875,Optimization terminated successfully.
1913,0.7615885734558105,Optimization terminated successfully.
1914,0.6029003143310541,Optimization terminated successfully.
1915,0.6274253845214839,Optimization terminated successfully.
1916,0.6058152675628659,Optimization terminated successfully.
1917,0.5586956028477283,Optimization terminated successfully.
1918,0.6163129925727839,Optimization terminated successfully.
1919,0.6930201768875124,Optimization terminated successfully.
1920,0.6711606025695795,Optimization terminated successfully.
1921,0.6216351568815295,Optimization terminated successfully.
1922,0.7239983081817623,Optimization terminated successfully.
1923,0.668989467574283,Optimization terminated successfully.
1924,0.6323913782835,Optimization terminated successfully.
1925,0.7529512405395506,Optimization terminated successfully.
1926,0.7057969091460107,Optimization terminated successfully.
1927,0.7487915962934493,Optimization terminated successfully.
1928,0.6637231081724166,Optimization terminated successfully.
1929,0.5557056427001952,Optimization terminated successfully.
1930,0.4835912466049189,Optimization terminated successfully.
1931,0.6231862545013425,Optimization terminated successfully.
1932,0.6847294568549839,Optimization terminated successfully.
1933,0.698979318141937,Optimization terminated successfully.
1934,0.6892748773097991,Optimization terminated successfully.
1935,0.6196205019950864,Optimization terminated successfully.
1936,0.7461228363215922,Optimization terminated successfully.
1937,0.6110372543334959,Optimization terminated successfully.
1938,0.6817288279533387,Optimization terminated successfully.
1939,0.6556442379951473,Optimization terminated successfully.
1940,0.7252206325647423,Optimization terminated successfully.
1941,0.6154246807098387,Optimization terminated successfully.
1942,0.5977368831634517,Optimization terminated successfully.
1943,0.5884510997682805,Optimization terminated successfully.
1944,0.6335092782974243,Optimization terminated successfully.
1945,0.7239868164062495,Optimization terminated successfully.
1946,0.6482025623321528,Optimization terminated successfully.
1947,0.60109429359436,Optimization terminated successfully.
1948,0.6190212249755855,Optimization terminated successfully.
1949,0.6914375782012936,Optimization terminated successfully.
1950,0.5477836493402716,Optimization terminated successfully.
1951,0.6375623345375059,Optimization terminated successfully.
1952,0.620879292860627,Optimization terminated successfully.
1953,0.6827367544174191,Optimization terminated successfully.
1954,0.615492437779903,Optimization terminated successfully.
1955,0.571211433410644,Optimization terminated successfully.
1956,0.568317019939422,Optimization terminated successfully.
1957,0.5908190965652461,Optimization terminated successfully.
1958,0.7372781991958615,Optimization terminated successfully.
1959,0.6708974957466121,Optimization terminated successfully.
1960,0.6684247016906735,Optimization terminated successfully.
1961,0.640014088153839,Optimization terminated successfully.
1962,0.5953259468078611,Optimization terminated successfully.
1963,0.5572449207305903,Optimization terminated successfully.
1964,0.6211664200294758,Optimization terminated successfully.
1965,0.6550072193145751,Optimization terminated successfully.
1966,0.717084407806396,Optimization terminated successfully.
1967,0.7641036570072173,Optimization terminated successfully.
1968,0.7601346492767331,Optimization terminated successfully.
1969,0.6333217084407806,Optimization terminated successfully.
1970,0.6352358583360905,Optimization terminated successfully.
1971,0.6563897132873535,Optimization terminated successfully.
1972,0.6632844924926753,Optimization terminated successfully.
1973,0.6328402519226071,Optimization terminated successfully.
1974,0.6246384618803855,Optimization terminated successfully.
1975,0.6658334255218508,Optimization terminated successfully.
1976,0.5910242796409872,Optimization terminated successfully.
1977,0.6329604864120477,Optimization terminated successfully.
1978,0.6197884678840637,Optimization terminated successfully.
1979,0.632386732473969,Optimization terminated successfully.
1980,0.6194213747978209,Optimization terminated successfully.
1981,0.6629183292388914,Optimization terminated successfully.
1982,0.7175551861524578,Optimization terminated successfully.
1983,0.5877994537353515,Optimization terminated successfully.
1984,0.5638325216248632,Optimization terminated successfully.
1985,0.6176584124565121,Optimization terminated successfully.
1986,0.6342683792114256,Optimization terminated successfully.
1987,0.45453103780746407,Optimization terminated successfully.
1988,0.7552990674972531,Optimization terminated successfully.
1989,0.737593078613281,Optimization terminated successfully.
1990,0.8234100341796873,Optimization terminated successfully.
1991,0.6870181977748867,Optimization terminated successfully.
1992,0.5960417751222845,Optimization terminated successfully.
1993,0.6474260932416649,Optimization terminated successfully.
1994,0.6577745437622069,Optimization terminated successfully.
1995,0.6734161376953121,Optimization terminated successfully.
1996,0.6302320033311843,Optimization terminated successfully.
1997,0.6472679860889907,Optimization terminated successfully.
1998,0.5584923744187108,Optimization terminated successfully.
1999,0.6420857429504392,Optimization terminated successfully.
